YR--MODAHRMN,SPD,TEMP,DEWP,PCP01,SD,IDX
201406050810,6,65,63,0.02,0,2014060508
201406050851,6,65,63,0.04,0,2014060508
201406050914,5,65,63,0,0,2014060509
201406050924,5,65,63,0.01,0,2014060509
201406050931,7,65,62,0.01,0,2014060509
201406050939,7,64,62,0.04,0,2014060509
201406050949,5,64,63,NA,0,2014060509
201406050951,5,64,62,0.2,0,2014060509
201406051001,3,64,62,0.03,0,2014060510
201406051008,3,64,62,0.04,0,2014060510
201406051015,3,64,63,0.07,0,2014060510
201406051025,5,64,63,0.13,0,2014060510
201406051033,3,65,63,0.17,0,2014060510
201406051048,6,64,63,0.2,0,2014060510
201406051051,5,64,63,0.27,0,2014060510
201406051056,6,64,62,0.05,0,2014060510
201406051106,7,64,62,0.14,0,2014060511
201406051137,7,64,62,0.18,0,2014060511
201406051146,7,64,63,0.19,0,2014060511
201406051151,6,64,62,0.09,0,2014060511
201406051244,7,62,59,0,0,2014060512
201406051249,9,63,59,NA,0,2014060512
201406051251,10,62,59,0.09,0,2014060512
201406051313,7,62,60,0.11,0,2014060513
201406051322,7,62,60,0.12,0,2014060513
201406051335,9,62,60,0.16,0,2014060513
201406051340,9,62,60,0.17,0,2014060513
201406051351,8,62,60,0.12,0,2014060513
201406051432,7,62,60,0.03,0,2014060514
201406051447,11,63,61,0.04,0,2014060514
201406051451,9,62,60,0.04,0,2014060514
201406051508,9,62,60,0,0,2014060515
201406051551,7,63,60,0,0,2014060515
201406051641,7,65,61,NA,0,2014060516
201406051649,6,66,61,NA,0,2014060516
201406051651,6,66,61,0,0,2014060516
201406051659,3,66,61,NA,0,2014060516
201406051728,7,67,61,NA,0,2014060517
201406051751,5,68,61,0,0,2014060517
201406051802,9,68,59,NA,0,2014060518
201406051810,7,70,60,NA,0,2014060518
201406051851,7,72,58,0,0,2014060518
201406051951,6,74,58,0,0,2014060519
201406052051,NA,74,57,0,0,2014060520
201406052151,0,74,57,0,0,2014060521
201406052251,0,76,54,0,0,2014060522
201406052351,8,74,48,0,0,2014060523
201406060051,9,72,47,0,0,2014060600
201406060151,3,69,47,0,0,2014060601
201406060251,5,68,48,0,0,2014060602
201406060351,7,67,48,0,0,2014060603
201406060451,3,65,46,0,0,2014060604
201406060459,NA,NA,NA,NA,0,2014060604
201406060551,0,64,46,0,0,2014060605
201406060651,6,63,46,0,0,2014060606
201406060751,5,62,47,0,0,2014060607
201406060851,6,63,47,0,0,2014060608
201406060951,6,61,47,0,0,2014060609
201406061051,3,61,47,0,0,2014060610
201406061151,8,61,48,0,0,2014060611
201406061251,8,63,48,0,0,2014060612
201406061351,6,66,49,0,0,2014060613
201406061451,6,67,49,0,0,2014060614
201406061551,3,68,49,0,0,2014060615
201406061651,0,70,49,0,0,2014060616
201406061751,5,71,50,0,0,2014060617
201406061851,0,72,49,0,0,2014060618
201406061951,3,73,49,0,0,2014060619
201406062051,6,76,49,0,0,2014060620
201406062151,6,75,48,0,0,2014060621
201406062251,6,74,49,0,0,2014060622
201406062351,6,73,48,0,0,2014060623
201406070051,5,71,49,0,0,2014060700
201406070151,6,70,49,0,0,2014060701
201406070251,5,68,49,0,0,2014060702
201406070351,5,68,49,0,0,2014060703
201406070451,0,66,50,0,0,2014060704
201406070459,NA,NA,NA,NA,0,2014060704
201406070551,5,65,50,0,0,2014060705
201406070651,0,64,50,0,0,2014060706
201406070751,5,64,50,0,0,2014060707
201406070851,0,62,50,0,0,2014060708
201406070951,0,61,51,0,0,2014060709
201406071051,3,62,50,0,0,2014060710
201406071151,3,63,50,0,0,2014060711
201406071251,0,66,51,0,0,2014060712
201406071351,7,70,54,0,0,2014060713
201406071451,0,72,53,0,0,2014060714
201406071551,3,76,52,0,0,2014060715
201406071651,0,78,51,0,0,2014060716
201406071751,3,80,51,0,0,2014060717
201406071851,NA,80,53,0,0,2014060718
201406071951,6,81,53,0,0,2014060719
201406072051,3,81,50,0,0,2014060720
201406072151,3,80,52,0,0,2014060721
201406072251,0,80,52,0,0,2014060722
201406072351,3,76,52,0,0,2014060723
201406080051,3,74,50,0,0,2014060800
201406080151,3,74,52,0,0,2014060801
201406080251,8,73,55,0,0,2014060802
201406080351,0,72,54,0,0,2014060803
201406080451,5,71,55,0,0,2014060804
201406080459,NA,NA,NA,NA,0,2014060804
201406080551,3,70,55,0,0,2014060805
201406080651,6,70,54,0,0,2014060806
201406080751,0,68,54,0,0,2014060807
201406080851,0,68,56,0,0,2014060808
201406080951,0,67,55,0,0,2014060809
201406081051,0,68,59,0,0,2014060810
201406081151,0,71,56,0,0,2014060811
201406081251,0,74,56,0,0,2014060812
201406081351,0,76,57,0,0,2014060813
201406081451,6,78,56,0,0,2014060814
201406081551,0,82,52,0,0,2014060815
201406081651,0,84,53,0,0,2014060816
201406081751,NA,84,51,0,0,2014060817
201406081851,0,85,52,0,0,2014060818
201406081951,5,82,54,0,0,2014060819
201406082051,6,80,52,0,0,2014060820
201406082151,NA,77,51,0,0,2014060821
201406082251,9,76,52,0,0,2014060822
201406082351,0,75,52,0,0,2014060823
201406090051,6,74,54,0,0,2014060900
201406090151,6,74,55,0,0,2014060901
201406090251,6,74,51,0,0,2014060902
201406090351,5,73,52,0,0,2014060903
201406090451,5,73,50,0,0,2014060904
201406090459,NA,NA,NA,NA,0,2014060904
201406090551,7,71,52,0,0,2014060905
201406090651,0,71,52,0,0,2014060906
201406090751,5,69,54,0.01,0,2014060907
201406090830,0,63,60,0.06,0,2014060908
201406090848,0,63,61,0.18,0,2014060908
201406090851,0,63,61,0.17,0,2014060908
201406090912,0,64,62,0,0,2014060909
201406090923,0,63,60,0.03,0,2014060909
201406090936,6,63,61,0.08,0,2014060909
201406090951,0,63,60,0.16,0,2014060909
201406091018,0,63,61,0.09,0,2014060910
201406091041,0,63,61,0.24,0,2014060910
201406091047,5,63,61,0.25,0,2014060910
201406091051,6,63,61,0.25,0,2014060910
201406091103,3,64,62,0.01,0,2014060911
201406091111,3,64,62,0.01,0,2014060911
201406091118,6,64,62,0.02,0,2014060911
201406091134,6,63,61,0.04,0,2014060911
201406091149,5,63,61,NA,0,2014060911
201406091151,3,63,61,0.05,0,2014060911
201406091159,3,63,61,0,0,2014060911
201406091206,0,63,61,0.05,0,2014060912
201406091251,7,63,61,0.53,0,2014060912
201406091321,0,63,61,0.16,0,2014060913
201406091330,3,63,61,0.18,0,2014060913
201406091342,0,63,61,0.26,0,2014060913
201406091351,5,63,61,0.34,0,2014060913
201406091413,5,63,61,0.13,0,2014060914
201406091438,0,63,62,0.15,0,2014060914
201406091451,6,63,62,0.08,0,2014060914
201406091508,5,64,62,0,0,2014060915
201406091522,3,64,62,0,0,2014060915
201406091542,5,65,63,0,0,2014060915
201406091551,NA,65,64,0.01,0,2014060915
201406091558,5,65,63,0.01,0,2014060915
201406091642,5,65,64,0.01,0,2014060916
201406091649,6,64,64,NA,0,2014060916
201406091651,6,65,63,0,0,2014060916
201406091718,5,66,64,NA,0,2014060917
201406091751,0,66,64,0,0,2014060917
201406091802,0,66,64,NA,0,2014060918
201406091820,0,66,64,NA,0,2014060918
201406091842,3,68,65,NA,0,2014060918
201406091849,5,68,64,NA,0,2014060918
201406091851,5,68,65,0,0,2014060918
201406091903,5,68,65,NA,0,2014060919
201406091951,3,68,64,0,0,2014060919
201406092000,3,68,65,NA,0,2014060920
201406092009,0,68,65,NA,0,2014060920
201406092021,6,68,65,NA,0,2014060920
201406092032,5,68,65,NA,0,2014060920
201406092051,6,68,65,0,0,2014060920
201406092140,6,67,64,NA,0,2014060921
201406092151,6,67,64,0,0,2014060921
201406092232,5,66,63,NA,0,2014060922
201406092243,5,66,63,NA,0,2014060922
201406092249,5,66,63,NA,0,2014060922
201406092251,6,66,63,0,0,2014060922
201406092300,6,66,63,NA,0,2014060923
201406092307,5,66,63,NA,0,2014060923
201406092351,7,66,62,0,0,2014060923
201406100051,6,65,62,0,0,2014061000
201406100151,6,65,62,0,0,2014061001
201406100251,5,65,62,0,0,2014061002
201406100351,3,65,62,0,0,2014061003
201406100451,5,66,62,0,0,2014061004
201406100459,NA,NA,NA,NA,0,2014061004
201406100551,3,66,63,0,0,2014061005
201406100651,0,65,63,0,0,2014061006
201406100743,3,66,63,NA,0,2014061007
201406100751,3,65,63,0,0,2014061007
201406100808,3,65,63,NA,0,2014061008
201406100819,3,65,63,NA,0,2014061008
201406100851,3,65,63,0,0,2014061008
201406100859,0,65,63,NA,0,2014061008
201406100908,0,65,63,NA,0,2014061009
201406100951,0,65,63,0,0,2014061009
201406101029,0,66,63,NA,0,2014061010
201406101051,3,66,64,0,0,2014061010
201406101103,3,66,64,NA,0,2014061011
201406101135,3,67,64,NA,0,2014061011
201406101151,5,68,64,0,0,2014061011
201406101251,0,69,64,0,0,2014061012
201406101351,6,71,65,0,0,2014061013
201406101400,5,72,65,NA,0,2014061014
201406101451,5,74,66,0,0,2014061014
201406101539,3,74,66,NA,0,2014061015
201406101551,0,74,66,0,0,2014061015
201406101651,3,73,66,0,0,2014061016
201406101713,6,72,65,NA,0,2014061017
201406101751,6,72,66,0,0,2014061017
201406101830,7,74,67,NA,0,2014061018
201406101851,8,76,67,0,0,2014061018
201406101912,7,75,67,NA,0,2014061019
201406101924,7,75,67,NA,0,2014061019
201406101933,6,76,67,NA,0,2014061019
201406101951,0,75,67,0,0,2014061019
201406102006,7,76,67,NA,0,2014061020
201406102017,6,77,68,NA,0,2014061020
201406102051,6,76,67,0,0,2014061020
201406102151,6,75,67,0,0,2014061021
201406102251,3,74,67,0,0,2014061022
201406102351,3,74,66,0,0,2014061023
201406110013,6,73,66,NA,0,2014061100
201406110051,0,73,67,0,0,2014061100
201406110151,3,72,67,0,0,2014061101
201406110251,6,71,67,0,0,2014061102
201406110305,6,71,66,NA,0,2014061103
201406110351,3,70,66,0,0,2014061103
201406110451,5,71,66,0,0,2014061104
201406110459,NA,NA,NA,NA,0,2014061104
201406110537,6,70,66,NA,0,2014061105
201406110551,NA,70,66,0,0,2014061105
201406110624,13,67,64,NA,0,2014061106
201406110649,10,66,63,NA,0,2014061106
201406110651,10,66,62,0,0,2014061106
201406110751,13,65,61,0,0,2014061107
201406110831,11,65,59,NA,0,2014061108
201406110851,11,64,59,0,0,2014061108
201406110932,11,64,57,NA,0,2014061109
201406110951,7,63,58,0,0,2014061109
201406111051,10,62,58,0.01,0,2014061110
201406111151,7,62,59,0.01,0,2014061111
201406111249,7,63,57,NA,0,2014061112
201406111251,9,62,57,0,0,2014061112
201406111351,8,61,57,0,0,2014061113
201406111451,6,63,57,0,0,2014061114
201406111511,9,64,57,NA,0,2014061115
201406111551,8,64,57,0,0,2014061115
201406111604,5,65,57,NA,0,2014061116
201406111651,5,66,57,0,0,2014061116
201406111751,5,68,58,0,0,2014061117
201406111851,7,70,57,0,0,2014061118
201406111951,7,68,58,0,0,2014061119
201406112030,7,68,59,NA,0,2014061120
201406112037,9,69,59,NA,0,2014061120
201406112051,6,69,59,0,0,2014061120
201406112114,10,69,59,NA,0,2014061121
201406112142,7,67,58,NA,0,2014061121
201406112151,3,68,59,0,0,2014061121
201406112249,8,66,57,NA,0,2014061122
201406112251,9,67,57,0,0,2014061122
201406112300,8,67,58,NA,0,2014061123
201406112351,8,66,57,0,0,2014061123
201406120051,7,65,57,0,0,2014061200
201406120151,3,65,57,0,0,2014061201
201406120251,5,65,56,0,0,2014061202
201406120351,5,63,56,0,0,2014061203
201406120425,5,63,56,NA,0,2014061204
201406120451,5,62,56,0,0,2014061204
201406120459,NA,NA,NA,NA,0,2014061204
201406120551,3,62,56,0,0,2014061205
201406120637,6,62,58,NA,0,2014061206
201406120649,6,61,57,NA,0,2014061206
201406120651,7,61,58,0,0,2014061206
201406120751,9,60,57,0,0,2014061207
201406120851,7,60,57,0,0,2014061208
201406120903,8,60,57,NA,0,2014061209
201406120951,7,61,58,0,0,2014061209
201406121051,6,61,58,0,0,2014061210
201406121110,7,61,58,NA,0,2014061211
201406121149,5,61,59,NA,0,2014061211
201406121151,5,61,59,0,0,2014061211
201406121235,8,62,59,NA,0,2014061212
201406121248,7,63,59,NA,0,2014061212
201406121251,8,62,59,0,0,2014061212
201406121351,6,63,60,0,0,2014061213
201406121451,0,63,60,0,0,2014061214
201406121502,5,64,61,NA,0,2014061215
201406121551,6,64,60,0,0,2014061215
201406121651,5,65,60,0,0,2014061216
201406121747,3,66,61,NA,0,2014061217
201406121751,6,67,61,0,0,2014061217
201406121830,6,69,62,NA,0,2014061218
201406121851,5,69,62,0,0,2014061218
201406121933,6,69,62,NA,0,2014061219
201406121951,6,69,62,0,0,2014061219
201406122051,5,70,62,0,0,2014061220
201406122116,3,69,63,NA,0,2014061221
201406122124,3,70,64,NA,0,2014061221
201406122137,NA,71,64,NA,0,2014061221
201406122151,7,72,67,0,0,2014061221
201406122230,5,72,67,NA,0,2014061222
201406122251,3,72,67,0,0,2014061222
201406122351,NA,72,67,0,0,2014061223
201406130051,5,70,66,0,0,2014061300
201406130147,5,72,66,NA,0,2014061301
201406130151,6,71,67,0,0,2014061301
201406130251,6,70,67,0.02,0,2014061302
201406130320,7,69,66,0,0,2014061303
201406130330,5,69,66,0,0,2014061303
201406130351,7,69,66,0,0,2014061303
201406130356,7,68,66,NA,0,2014061303
201406130406,3,68,66,0.01,0,2014061304
201406130421,5,68,66,0.02,0,2014061304
201406130439,3,68,66,0.04,0,2014061304
201406130451,5,68,66,0.05,0,2014061304
201406130459,NA,NA,NA,NA,0,2014061304
201406130538,5,67,65,0.01,0,2014061305
201406130551,3,67,65,0.03,0,2014061305
201406130610,3,67,65,0.01,0,2014061306
201406130651,3,67,65,0.03,0,2014061306
201406130658,3,67,65,0.01,0,2014061306
201406130751,3,67,65,0.01,0,2014061307
201406130849,5,66,64,NA,0,2014061308
201406130851,5,66,64,0.02,0,2014061308
201406130908,5,66,64,0.02,0,2014061309
201406130951,7,65,63,0.04,0,2014061309
201406131016,3,65,63,0.01,0,2014061310
201406131051,3,65,63,0.01,0,2014061310
201406131151,5,65,63,0,0,2014061311
201406131251,5,65,63,0.02,0,2014061312
201406131302,3,65,63,0.02,0,2014061313
201406131329,0,65,63,0.35,0,2014061313
201406131346,0,64,64,0.42,0,2014061313
201406131351,0,65,64,0.43,0,2014061313
201406131354,5,65,64,0,0,2014061313
201406131411,5,65,63,0.02,0,2014061314
201406131417,0,65,63,0.02,0,2014061314
201406131425,7,65,64,0.06,0,2014061314
201406131430,5,65,64,0.07,0,2014061314
201406131433,6,66,64,0.07,0,2014061314
201406131439,6,66,64,0.07,0,2014061314
201406131449,3,66,64,0.07,0,2014061314
201406131451,3,66,64,0.06,0,2014061314
201406131509,5,66,64,0.01,0,2014061315
201406131520,3,68,66,0.02,0,2014061315
201406131551,5,68,66,0.02,0,2014061315
201406131640,5,73,66,NA,0,2014061316
201406131651,3,73,67,0,0,2014061316
201406131701,3,73,67,NA,0,2014061317
201406131709,0,74,67,NA,0,2014061317
201406131751,5,74,67,0,0,2014061317
201406131807,6,77,68,NA,0,2014061318
201406131851,5,78,68,0,0,2014061318
201406131951,5,79,68,0,0,2014061319
201406132051,6,79,68,0,0,2014061320
201406132151,0,74,68,0,0,2014061321
201406132202,7,74,66,NA,0,2014061322
201406132208,NA,71,67,NA,0,2014061322
201406132213,7,69,67,0.08,0,2014061322
201406132220,0,69,67,0.27,0,2014061322
201406132229,3,68,67,0.4,0,2014061322
201406132236,0,69,67,0.41,0,2014061322
201406132251,3,69,67,0.46,0,2014061322
201406132335,0,69,67,0.1,0,2014061323
201406132351,3,69,67,0.12,0,2014061323
201406140020,0,69,67,0.04,0,2014061400
201406140032,3,69,67,0.05,0,2014061400
201406140051,0,68,67,0.03,0,2014061400
201406140105,0,68,66,NA,0,2014061401
201406140151,3,68,66,0,0,2014061401
201406140251,3,68,66,0,0,2014061402
201406140349,6,68,66,NA,0,2014061403
201406140351,5,68,66,0,0,2014061403
201406140404,0,68,66,NA,0,2014061404
201406140415,0,68,66,NA,0,2014061404
201406140425,3,68,66,NA,0,2014061404
201406140451,0,68,66,0,0,2014061404
201406140458,3,69,66,NA,0,2014061404
201406140459,NA,NA,NA,NA,0,2014061404
201406140512,0,69,67,NA,0,2014061405
201406140534,3,68,66,NA,0,2014061405
201406140539,0,69,66,NA,0,2014061405
201406140547,3,70,66,NA,0,2014061405
201406140551,0,69,67,0,0,2014061405
201406140556,0,69,67,NA,0,2014061405
201406140618,0,69,66,NA,0,2014061406
201406140632,0,69,66,NA,0,2014061406
201406140640,3,68,66,NA,0,2014061406
201406140649,0,70,66,NA,0,2014061406
201406140651,0,69,66,0,0,2014061406
201406140659,3,69,67,NA,0,2014061406
201406140710,5,69,66,NA,0,2014061407
201406140718,3,69,66,NA,0,2014061407
201406140727,3,68,66,NA,0,2014061407
201406140751,3,68,66,0,0,2014061407
201406140804,3,68,66,NA,0,2014061408
201406140851,5,67,65,0,0,2014061408
201406140951,3,67,63,0,0,2014061409
201406141051,0,66,61,0,0,2014061410
201406141102,5,67,61,NA,0,2014061411
201406141151,5,68,61,0,0,2014061411
201406141235,0,69,60,NA,0,2014061412
201406141251,3,69,61,0,0,2014061412
201406141351,5,71,60,0,0,2014061413
201406141451,8,72,58,0,0,2014061414
201406141551,8,72,56,0,0,2014061415
201406141651,6,72,54,0,0,2014061416
201406141751,NA,71,50,0,0,2014061417
201406141851,6,72,50,0,0,2014061418
201406141951,9,71,49,0,0,2014061419
201406142051,13,69,48,0,0,2014061420
201406142151,3,67,47,0,0,2014061421
201406142251,6,66,46,0,0,2014061422
201406142351,NA,64,46,0,0,2014061423
201406150051,5,63,45,0,0,2014061500
201406150151,6,62,46,0,0,2014061501
201406150251,6,62,47,0,0,2014061502
201406150351,3,61,48,0,0,2014061503
201406150451,0,60,49,0,0,2014061504
201406150459,NA,NA,NA,NA,0,2014061504
201406150551,6,60,50,0,0,2014061505
201406150651,5,60,50,0,0,2014061506
201406150751,3,60,51,0,0,2014061507
201406150851,6,60,50,0,0,2014061508
201406150951,6,60,50,0,0,2014061509
201406151051,3,61,50,0,0,2014061510
201406151151,6,63,50,0,0,2014061511
201406151251,3,64,50,0,0,2014061512
201406151351,9,67,50,0,0,2014061513
201406151451,6,69,51,0,0,2014061514
201406151551,9,72,52,0,0,2014061515
201406151651,0,75,52,0,0,2014061516
201406151751,8,77,53,0,0,2014061517
201406151851,NA,77,52,0,0,2014061518
201406151951,6,79,53,0,0,2014061519
201406152051,6,79,52,0,0,2014061520
201406152151,0,78,52,0,0,2014061521
201406152251,3,78,51,0,0,2014061522
201406152351,0,77,52,0,0,2014061523
201406160051,3,75,53,0,0,2014061600
201406160151,3,74,52,0,0,2014061601
201406160251,5,72,53,0,0,2014061602
201406160351,0,70,54,0,0,2014061603
201406160451,0,70,55,0,0,2014061604
201406160459,NA,NA,NA,NA,0,2014061604
201406160551,0,68,55,0,0,2014061605
201406160651,0,66,55,0,0,2014061606
201406160751,0,67,55,0,0,2014061607
201406160851,0,64,55,0,0,2014061608
201406160951,0,64,57,0,0,2014061609
201406161051,0,66,58,0,0,2014061610
201406161151,0,67,58,0,0,2014061611
201406161251,3,71,58,0,0,2014061612
201406161351,5,74,58,0,0,2014061613
201406161451,3,74,57,0,0,2014061614
201406161551,5,79,56,0,0,2014061615
201406161651,0,80,57,0,0,2014061616
201406161751,0,80,54,0,0,2014061617
201406161851,7,80,54,0,0,2014061618
201406161951,8,78,55,0,0,2014061619
201406162051,5,76,55,0,0,2014061620
201406162151,NA,75,55,0,0,2014061621
201406162251,6,74,54,0,0,2014061622
201406162351,3,72,54,0,0,2014061623
201406170051,7,72,54,0,0,2014061700
201406170151,5,71,56,0,0,2014061701
201406170251,3,72,57,0,0,2014061702
201406170351,0,72,58,0,0,2014061703
201406170451,5,73,58,0,0,2014061704
201406170459,NA,NA,NA,NA,0,2014061704
201406170551,5,72,58,0,0,2014061705
201406170651,NA,72,59,0,0,2014061706
201406170751,0,72,60,0,0,2014061707
201406170851,3,72,60,0,0,2014061708
201406170951,6,72,60,0,0,2014061709
201406171051,5,72,61,0,0,2014061710
201406171151,5,73,62,0,0,2014061711
201406171251,0,76,63,0,0,2014061712
201406171351,3,78,64,0,0,2014061713
201406171451,6,81,65,0,0,2014061714
201406171551,0,84,64,0,0,2014061715
201406171651,3,87,64,0,0,2014061716
201406171751,0,87,65,0,0,2014061717
201406171851,6,86,65,0,0,2014061718
201406171951,6,88,66,0,0,2014061719
201406172051,7,84,67,0,0,2014061720
201406172151,6,83,68,0,0,2014061721
201406172251,5,83,69,0,0,2014061722
201406172351,5,83,68,0,0,2014061723
201406180051,0,83,64,0,0,2014061800
201406180151,6,84,63,0,0,2014061801
201406180251,5,83,64,0,0,2014061802
201406180351,NA,83,65,0,0,2014061803
201406180451,9,81,67,0,0,2014061804
201406180459,NA,NA,NA,NA,0,2014061804
201406180551,6,81,67,0,0,2014061805
201406180651,6,80,68,0,0,2014061806
201406180751,9,80,68,0,0,2014061807
201406180851,NA,80,68,0,0,2014061808
201406180951,8,80,64,0,0,2014061809
201406181051,8,81,62,0,0,2014061810
201406181151,13,80,62,0,0,2014061811
201406181251,5,81,62,0,0,2014061812
201406181351,11,82,63,0,0,2014061813
201406181451,NA,84,62,0,0,2014061814
201406181551,7,85,62,0,0,2014061815
201406181651,6,87,62,0,0,2014061816
201406181751,8,86,60,0,0,2014061817
201406181851,7,87,59,0,0,2014061818
201406181951,NA,87,61,0,0,2014061819
201406182051,3,86,59,0,0,2014061820
201406182151,5,87,58,0,0,2014061821
201406182251,3,87,59,0,0,2014061822
201406182351,5,86,55,0,0,2014061823
201406190051,5,84,58,0,0,2014061900
201406190151,3,82,60,0,0,2014061901
201406190251,3,81,59,0,0,2014061902
201406190351,3,80,60,0,0,2014061903
201406190451,0,76,62,0,0,2014061904
201406190459,NA,NA,NA,NA,0,2014061904
201406190551,3,77,62,0,0,2014061905
201406190651,5,75,62,0,0,2014061906
201406190751,0,76,61,0,0,2014061907
201406190851,0,75,62,0,0,2014061908
201406190951,8,74,60,0,0,2014061909
201406191051,9,73,60,0,0,2014061910
201406191151,7,70,62,0,0,2014061911
201406191251,7,69,61,0,0,2014061912
201406191351,6,70,62,0,0,2014061913
201406191451,0,71,62,0,0,2014061914
201406191551,0,73,64,0,0,2014061915
201406191643,0,72,64,0,0,2014061916
201406191649,3,73,63,NA,0,2014061916
201406191651,6,73,63,0,0,2014061916
201406191751,3,73,62,0,0,2014061917
201406191851,3,71,65,0.01,0,2014061918
201406191951,6,73,63,0,0,2014061919
